player1,player2
76561197991899002,76561198007657496
76561197991899002,76561198007669006
76561197991899002,76561198007695232
76561197991899002,76561198007734045
76561197991899002,76561198007958692
76561197991899002,76561198008416575
76561197991899002,76561198008840203
76561197991899002,76561198008912542
76561197991899002,76561198009118659
76561197991899002,76561198009177632
76561197991899002,76561198010062752
76561197991899002,76561198010216447
76561197991899002,76561198010384715
76561197991899002,76561198012246890
76561197991899002,76561198012861464
76561197991899002,76561198014242154
76561197991899002,76561198014604671
76561197991899002,76561198014674983
76561197991899002,76561198014847580
76561197991899002,76561198015205224
76561197991899002,76561198015999740
76561197991899002,76561198016925971
76561197991899002,76561198018635304
76561197991899002,76561198018658865
76561197991899002,76561198019231522
76561197991899002,76561198019826927
76561197991899002,76561198020275445
76561197991899002,76561198021405981
76561197991899002,76561198024397899
76561197991899002,76561198024402255
76561197991899002,76561198024468167
76561197991899002,76561198026221141
76561197991899002,76561198027972206
76561197991899002,76561198028203163
76561197991899002,76561198028573551
76561197991899002,76561198030853359
76561197991899002,76561198031330490
76561197991899002,76561198032370068
76561197991899002,76561198032692694
76561197991899002,76561198034328037
76561197991899002,76561198034957967
76561197991899002,76561198035489611
76561197991899002,76561198036095309
76561197991899002,76561198037019019
76561197991899002,76561198039190971
76561197991899002,76561198040523029
76561197991899002,76561198040672342
76561197991899002,76561198040766634
76561197991899002,76561198040852651
76561197991899002,76561198043086272
76561197991899002,76561198044179835
76561197991899002,76561198044745340
76561197991899002,76561198045751098
76561197991899002,76561198047404672
76561197991899002,76561198048263607
76561197991899002,76561198048619164
76561197991899002,76561198048804985
76561197991899002,76561198050530958
76561197991899002,76561198053398526
76561197991899002,76561198054434485
76561197991899002,76561198057926018
76561197991899002,76561198059099092
76561197991899002,76561198059694970
76561197991899002,76561198059745288
76561197991899002,76561198060439246
76561197991899002,76561198062039759
76561197991899002,76561198065135545
76561197991899002,76561198065912925
76561197991899002,76561198067559912
76561197991899002,76561198069498966
76561197991899002,76561198073160147
76561197991899002,76561198078184636
76561197991899002,76561198080912220
76561197991899002,76561198082260429
76561197991899002,76561198084334256
76561197991899002,76561198087518785
76561197991899002,76561198089536602
76561197991899002,76561198130922654
76561197991899002,76561198142077604
76561197991899002,76561198199180179
76561197991899002,76561198204699801
76561197991899002,76561198209686573
76561197991899002,76561198316806379
76561197991899002,76561198404758435
76561197991899002,76561199002690544
76561197960265743,76561197970961357
76561197960265744,76561197970961357
76561197960265745,76561197970961357
76561197960265767,76561197970961357
76561197960265916,76561197970961357
76561197960274529,76561197970961357
76561197960276281,76561197970961357
76561197960277175,76561197970961357
76561197960313394,76561197970961357
76561197960327485,76561197970961357
76561197960329098,76561197970961357
76561197960357189,76561197970961357
76561197960377350,76561197970961357
76561197960381818,76561197970961357
76561197960389353,76561197970961357
76561197960400882,76561197970961357
76561197960401126,76561197970961357
76561197960434622,76561197970961357
76561197960502088,76561197970961357
76561197960508417,76561197970961357
76561197960548742,76561197970961357
76561197960549024,76561197970961357
76561197960568847,76561197970961357
76561197960667971,76561197970961357
76561197960794555,76561197970961357
76561197960802400,76561197970961357
76561197960951084,76561197970961357
76561197960979072,76561197970961357
76561197961054790,76561197970961357
76561197961185442,76561197970961357
76561197961277147,76561197970961357
76561197961298542,76561197970961357
76561197961408648,76561197970961357
76561197961418200,76561197970961357
76561197961556903,76561197970961357
76561197961655405,76561197970961357
76561197961786669,76561197970961357
76561197961962041,76561197970961357
76561197961963491,76561197970961357
76561197962403505,76561197970961357
76561197962872669,76561197970961357
76561197963073877,76561197970961357
76561197963386478,76561197970961357
76561197963426388,76561197970961357
76561197963535400,76561197970961357
76561197963727156,76561197970961357
76561197963728455,76561197970961357
76561197964008314,76561197970961357
76561197964093969,76561197970961357
76561197964607739,76561197970961357
